PredictiveFeature,TargetFeature,SHAPValue
NCOR2,SRSF8,0.0090566651870208
SRRM2,SRSF8,0.0114567356081888
NUMA1,SRSF8,0.0343733049471455
FHOD1,SRSF8,0.003005960591693
RIF1,SRSF8,0.0429873980665318
LMO7,ABCC1,0.0004509105484666
ATXN2L,ABCC1,0.01369857719183
MDC1,ABCC1,0.0012196106772606
GPATCH8,ABCC1,0.0281823861537465
TCOF1,ABCC1,0.0010453101565917
CMIP,ABCC1,0.0022474847530272
LARP1,ABCC1,0.0019660277680972
PRRC2C,ABCC1,0.0031193751749514
AKAP9,ABCC1,0.0083628200681095
SRRM2,ABCC1,0.0150989578111231
AHNAK2,PTPN14,0.0031461663579291
PRRC2A,PTPN14,0.0065297254017419
PLEC,PTPN14,0.0085504586173111
PLEKHA6,PTPN14,0.0315211738379622
NHSL3,PTPN14,0.0087968278296318
NES,PTPN14,0.0176776220690902
DLG5,PTPN14,0.0030632393049731
EIF4B,PTPN14,0.0035128469876649
MAP1S,PTPN14,0.0177495451745633
USP10,PTPN14,0.0086812310442618
LMO7,SGO1,0.0059482487641284
BAG3,SGO1,0.0011531325766351
BRD8,SGO1,0.0198218392933773
PLEKHO2,SGO1,0.0081558696581526
MAP1S,SGO1,0.0370628103377789
AHNAK2,SGO1,0.0137058159225616
NCL,SGO1,0.0024122614978393
PCBP2,SGO1,0.0016282593936202
SASH1,SGO1,0.0034111916132324
MINK1,SGO1,0.0024440029315724
USP10,SLC15A4,0.0052265419411867
NCOR1,SLC15A4,0.0019413721230979
ADAR,SLC15A4,0.001283323336817
TCOF1,SLC15A4,0.0035536077014691
GPATCH8,SLC15A4,0.0104681504843031
HUWE1,SLC15A4,0.0050714960543364
SPEN,SLC15A4,0.0001905945610201
XRN2,SLC15A4,0.0026079334709403
BARD1,SLC15A4,0.0038966744241478
GPATCH8,TUT7,0.0052960507469669
AHNAK2,TUT7,0.0050594090946945
PLEKHA6,TUT7,0.0026985009939131
KMT2D,TUT7,0.0324048607937685
PLEC,TUT7,0.0084501702693879
WASHC2A,TUT7,0.0070034944294249
NUMA1,TUT7,0.0065854231128529
NIPBL,TUT7,0.0038120768018805
LARP1,TUT7,0.0104419222841828
MDC1,PPP1R35,0.0108088880210977
DMD,PPP1R35,0.0018191181996463
FLNC,PPP1R35,0.0016886295669602
GPATCH8,PPP1R35,0.0026229566586304
PLEKHA6,PPP1R35,0.0423258367114621
NUMA1,PPP1R35,0.001487716189652
IRS2,PPP1R35,0.0330131105765066
SRRM2,PPP1R35,0.0067801240568841
EIF4B,SRRM2,0.0066130567808672
BAG3,SRRM2,0.0063813269622947
SCAF11,SRRM2,0.054410476560204
SASH1,SRRM2,0.0013929093708503
MAP4K4,SRRM2,0.0180378610330579
NCL,SRRM2,0.0030750282242706
SEC16A,SRRM2,0.0113927497711783
NUP214,SRRM2,0.0112660796228631
CHD4,SRRM2,0.0078329346742262
TLE3,SRRM2,0.014899698911331
GPATCH8,PDS5A,0.0075089388670497
PLEKHA6,PDS5A,0.0026704342716701
IRS2,PDS5A,0.0075856721315161
NUMA1,PDS5A,0.0031524009923006
EIF4B,PDS5A,0.0055015697234142
MAP1S,PDS5A,0.023092031504204
USP24,PDS5A,0.0945357838618961
USP10,PDS5A,0.0225338616635535
SASH1,PDS5A,0.0104278744316789
NEB,DSN1,0.0010526859338839
BRD8,DSN1,0.0022192715827817
ABLIM1,DSN1,0.0068487113056491
CALD1,DSN1,0.0147659774817607
EIF4B,DSN1,0.0012264029611685
ARPP19,DSN1,0.0018612422662294
CAST,DSN1,0.0071963193846727
BCL11B,DSN1,0.001170078982724
MAP1S,DSN1,0.0159055672098534
SPEG,DSN1,0.001369451830817
ACTC1,RMDN3,0.0016651180944991
TTN,RMDN3,0.0018097634788061
TPM1,RMDN3,0.0009230860739897
CMBL,RMDN3,0.0030049021816546
ABLIM1,RMDN3,0.0080181082762238
BRD8,RMDN3,0.0187012763681037
MAP1S,RMDN3,0.0101959625737633
SHANK3,RMDN3,0.0082178665683786
TTN,ATRIP,0.0024528963706581
MAP1B,ATRIP,0.0130244895046282
EIF4B,ATRIP,0.0174738160359686
ABLIM1,ATRIP,0.0104030021366663
HUWE1,RECQL,0.0028561799206249
AHNAK2,RECQL,0.0090990016301176
SPEN,RECQL,0.0046883034253799
MDC1,RECQL,0.0073444438919302
NES,RECQL,0.0013698322192942
GPATCH8,RECQL,0.0036078067968772
PRRC2A,RECQL,0.0012378984935157
ADAR,RECQL,0.0136991865831072
IRS2,RECQL,0.0021611675028432
ADAR,PDXDC1,0.0077043660720288
PLEC,PDXDC1,0.0110249806072676
KMT2D,PDXDC1,0.0128698546248701
SRRM2,PDXDC1,0.0294188429544456
NCOR2,PDXDC1,0.017474298630668
NUMA1,PDXDC1,0.036072826007127
CDC42BPA,PDXDC1,0.0061154264987242
NUP214,PDXDC1,0.0078513518770712
AHCTF1,PDXDC1,0.0063071969811951
TJP1,PDXDC1,0.0060965042560557
SPEN,SUPV3L1,0.0075923185471152
TCOF1,SUPV3L1,0.0057733662159522
PRRC2C,SUPV3L1,0.0141197407846942
PLEC,SUPV3L1,0.0065370396057447
IRS2,SUPV3L1,0.0010138426485117
ABLIM1,SUPV3L1,0.0024993530790272
MAP1S,SUPV3L1,0.069740246388855
LMO7,TACC1,0.0007685250785333
TCOF1,TACC1,0.0022481073406855
SPEN,TACC1,0.0020112543696047
GPATCH8,TACC1,0.0009064165747725
PRRC2A,TACC1,0.0020819655472427
MDC1,TACC1,0.0016050690748517
KMT2D,TACC1,0.0114535438708632
BAG3,TACC1,0.0207088386307977
MAP1S,TACC1,0.0180141673579054
SRRM2,TACC1,0.0010627282465469
NUMA1,TACC1,0.0450047590903613
CAMK2B,CHGB,0.0021955049002724
TCOF1,CHGB,0.0041527667012515
LMO7,CHGB,0.0027933599447338
ARID1B,CHGB,0.0029220483697256
GPATCH8,RREB1,0.0139660418703618
PLEC,RREB1,0.0060715823194718
KMT2D,RREB1,0.0319035103723032
NCOR2,RREB1,0.0178504337641955
NUMA1,RREB1,0.0083803070263132
RIF1,RREB1,0.0214295274566494
EIF4B,RREB1,0.0110371105893627
ABLIM1,RREB1,0.0133173725270618
PHRF1,RREB1,0.0119040231080375
MAP1S,RREB1,0.0027141856952945
NCL,RREB1,0.0353972983698165
MAP1S,CDK18,0.0262508462970103
PLEC,CDK18,0.0343351288851231
AHNAK2,CDK18,0.0026428658557596
PRRC2A,CDK18,0.0052181491451897
SRGAP1,CDK18,0.0086347597942414
ABLIM1,CDK18,0.0044362092845266
LARP1,CDK18,0.0025925380675567
PLEKHA6,CDK18,0.0113014940337128
PPIG,CDK18,0.004565269102467
RIF1,CDK18,0.0023661986278741
USP24,CDK18,0.0206353275291237
BRD8,PDCD4,0.0167123036648099
XIRP1,PDCD4,0.0065354825466785
MYH7,PDCD4,0.0015649819221183
ABLIM1,PDCD4,0.0045597698025652
PPIG,PDCD4,0.0148550832957284
CAMK2B,PDCD4,0.0010877919238289
WASHC2A,PDCD4,0.0016715193711783
BAG3,PDCD4,0.0094445212511883
PHKA1,PDCD4,0.0015561565428044
LMO7,CLK1,0.0064968900751649
DAXX,CLK1,0.0022797788917183
HUWE1,CLK1,0.0007285068331329
AHNAK2,CLK1,0.0012103741657424
PLEKHA6,CLK1,0.0021569069161397
SPEN,CLK1,0.0008239993959286
KMT2D,CLK1,0.0015985079054923
MDC1,CLK1,0.0096753763852331
PRRC2A,CLK1,0.0005754499839498
AHCTF1,CLK1,0.0028326433102895
LARP1,CLK1,0.0076928913707847
NELFE,CLK1,0.0282971952571418
PRRC2A,SF3A3,0.0015473739915082
MAP1S,SF3A3,0.0045767235361705
BRD8,SF3A3,0.0247945210003433
ADAR,SF3A3,0.0170720730249429
PLEKHA6,SF3A3,0.0316594403585001
CALD1,SF3A3,0.0018775852530776
MDC1,SF3A3,0.002829704583743
NIPBL,SF3A3,0.0105294878738047
RANBP1,VDAC2,0.0006872278090556
PEAR1,VDAC2,0.0026262619242017
PPIG,VDAC2,0.0070833787282152
MYH3,VDAC2,0.0088052765775945
USP24,VDAC2,0.0032725332294802
ABLIM1,VDAC2,0.0025466727102238
CBX3,VDAC2,0.0066297858388109
BAG3,VDAC2,0.0033138236761899
BCOR,VDAC2,0.0005910765718598
PPIG,SRSF4,0.0045817643848585
NUMA1,SRSF4,0.0045765233649484
ATXN2L,SRSF4,0.0076370112347926
EIF4B,SRSF4,0.0113188104935191
NIPBL,SRSF4,0.0047174704385632
USP24,SRSF4,0.0438941429714578
SASH1,SRSF4,0.0173198202917848
SVIL,SRSF4,0.0358971139730611
MAP1B,SRSF4,0.0269778948359415
GPATCH8,RECQL5,0.009764153538749
PLEKHA6,RECQL5,0.00202170161286
MDC1,RECQL5,0.0326699684200398
KMT2D,RECQL5,0.0100640333079001
CLASP1,RECQL5,0.003102090492611
USP24,RECQL5,0.0033492563676758
EIF4B,RECQL5,0.0096416302296797
PPIG,RECQL5,0.0014949370485755
FARP1,RECQL5,0.0036079387562142
NUMA1,RECQL5,0.0224320330603802
ABLIM1,PAXBP1,0.0075321249151022
BAG3,PAXBP1,0.0064406023492642
EIF4B,PAXBP1,0.0089990457576197
MAP1S,PAXBP1,0.001485827211355
TCOF1,PAXBP1,0.0134306975611908
NCL,PAXBP1,0.0104453470675252
BRD8,PAXBP1,0.032424144039984
AHNAK2,PAXBP1,0.0146064680904625
NELFA,PAXBP1,0.0125182831236858
RSL1D1,PAXBP1,0.0106476901844188
THRAP3,PAXBP1,0.0069495317764254
NCOR1,RSRC2,0.0061446915613776
TCOF1,RSRC2,0.01228395912455
KMT2D,RSRC2,0.0040843412825945
IRS2,RSRC2,0.0146304328573057
PLEKHA6,RSRC2,0.0219373882841383
PCBP1,RSRC2,0.0056925263160167
EIF4G1,RSRC2,0.0217113392854605
TP53BP1,RSRC2,0.0491177546122882
MYH3,RSRC2,0.0216635350256005
BAG3,RSRC2,0.0048769201122681
HUWE1,SACS,0.0064269026523937
AHNAK2,SACS,0.0117807748003057
MDC1,SACS,0.0031306971508786
SRRM2,SACS,0.0023833406957502
PLEC,SACS,0.0255472396106586
PRRC2C,SACS,0.000973377219459
BAG3,SACS,0.0013952562576826
FARP1,SACS,0.0217353243410762
NHSL3,SACS,0.0248920895245113
AHNAK2,SLC4A1AP,0.0130036377718382
PPIG,SLC4A1AP,0.0048190819745332
BAG3,SLC4A1AP,0.0082069820928439
NCL,SLC4A1AP,0.0349332521028034
PLEKHA6,SLC4A1AP,0.0114254513032373
BRD8,SLC4A1AP,0.0084076859807891
KMT2D,SLC4A1AP,0.0083503812771957
SASH1,SLC4A1AP,0.0212033903725307
NCOR2,SLC4A1AP,0.0031785975993921
THRAP3,SLC4A1AP,0.0305978108799919
NCOR1,MAP7D3,0.0079743149993015
PRRC2A,MAP7D3,0.0088343191775446
PLEC,MAP7D3,0.004416622886707
MDC1,MAP7D3,0.0051896135193966
KMT2D,MAP7D3,0.0327657160470617
NCOR2,MAP7D3,0.0183476480556572
ABLIM1,MAP7D3,0.0059682750451476
CDC42BPA,MAP7D3,0.0064859880450663
AHCTF1,MAP7D3,0.0306091320798842
HUWE1,KIF16B,0.0033581511207216
LMO7,KIF16B,0.0050585044309196
MAP1S,KIF16B,0.0056370837465776
BAG3,KIF16B,0.0044104845601722
ABLIM1,KIF16B,0.0061449026208516
PPIG,KIF16B,0.0024520797943503
EIF4B,KIF16B,0.010582952651756
GPATCH8,KIF16B,0.0073759803660443
PLEKHA6,KIF16B,0.0085457144942514
AHNAK2,KIF16B,0.0060023762854386
PLEC,KIAA1671,0.0190635624498435
IRS2,KIAA1671,0.0180156910019532
ACTN2,KIAA1671,0.0081737686317694
NHSL3,KIAA1671,0.0093195251958838
PPIG,KIAA1671,0.0118692399769894
NCL,KIAA1671,0.014020977351218
TJP1,KIAA1671,0.0067734767812239
USP24,KIAA1671,0.0171928517143528
MAP4,KIAA1671,0.0045238490954288
ADAR,INTS12,0.0027655629743158
KMT2D,INTS12,0.0529873227624793
NELFE,INTS12,0.0006491787541131
NUMA1,INTS12,0.0204468447563489
NIPBL,INTS12,0.0116180247422669
LARP1,INTS12,0.0026052103162523
PLEKHA6,INTS12,0.0440535847262663
RIF1,INTS12,0.0087625834137001
FARP1,INTS12,0.0055238729068516
PHRF1,INTS12,0.0085350043786426
LRRFIP2,FOXO1,0.0017334794673606
NEDD4L,FOXO1,0.0136979047433156
MYH3,FOXO1,0.0253454686302709
PPIG,FOXO1,0.0257643966556823
TJP1,FOXO1,0.0015618337213962
AHNAK2,FOXO1,0.0028006354492512
PLEKHA6,FOXO1,0.0314945290902996
FARP1,FOXO1,0.0030292818224984
PLEC,FOXO1,0.0056850185559709
ABLIM1,CEP192,0.0077174502402925
MAP1S,CEP192,0.003131057328413
BAG3,CEP192,0.0070274236740749
BRD8,CEP192,0.0144769618939079
WASHC2A,CEP192,0.0010593336122646
PLEKHO2,CEP192,0.0107315098009155
LMO7,CEP192,0.002782014136879
ARPP19,CEP192,0.0039104330282586
CALD1,CEP192,0.0026826731826193
TTN,WDHD1,0.0017866039026946
BAG3,WDHD1,0.0143527423725797
BRD8,WDHD1,0.0314899760138262
MAP1S,WDHD1,0.0051656410899494
NCL,WDHD1,0.0095480337637514
PLEKHO2,WDHD1,0.0073636060402603
SPEN,WDHD1,0.0014625398551975
PCBP2,WDHD1,0.0012580768625245
GPATCH8,WDHD1,0.0164527604711471
AHNAK2,ARID4A,0.0052571062685441
SPEN,ARID4A,0.0007846454030465
KMT2D,ARID4A,0.0184292050969461
PLEKHA6,ARID4A,0.0373358247181774
NUMA1,ARID4A,0.0036660886839701
RIF1,ARID4A,0.002374286746343
PHRF1,ARID4A,0.0480550958542472
MAP1S,ARID4A,0.0203216714829067
PCBP1,DNM1,0.0027301422587513
DAXX,DNM1,0.001690444301895
PSMA5,DNM1,0.0018642044926005
NCOR1,DNM1,0.0115229518189142
LMO7,DNM1,0.0103632570606358
AKAP9,DNM1,0.0032714669279755
PLN,DNM1,0.0003684870712443
SPEN,DNM1,0.0049346608058933
PLEC,LMNA,0.0323567786817377
SRRM2,LMNA,0.0213812759612554
NHSL3,LMNA,0.0081372675822004
TP53BP1,LMNA,0.0172261803670956
EIF4B,LMNA,0.0131116844915943
ABLIM1,LMNA,0.0218524157390468
SRGAP1,LMNA,0.0109998264589683
EIF4G1,LMNA,0.0777364624329421
NEB,SCLT1,0.0200721052069623
OBSCN,SCLT1,0.0046261490270386
MYPN,SCLT1,0.0018700511044265
NACA,SCLT1,0.0028331757850574
MYPN,SCLT1,0.0005673581083413
DMD,SCLT1,0.0087317400471922
BAG6,SCLT1,0.0052926982451902
NHS,SCLT1,0.0013944148920374
HUWE1,TINF2,0.0074399387346198
LMO7,TINF2,0.0030260306167373
NCOR1,TINF2,0.0029205102322199
TCOF1,TINF2,0.0012382510919204
PLEKHA6,TINF2,0.0009735910741021
AHNAK2,TINF2,0.0078603148720256
BAG3,TINF2,0.0111804827263584
SPEN,TINF2,0.0009841820496686
ABLIM1,TINF2,0.0077694743160101
MAP1S,TINF2,0.0061481821331349
ADAR,TINF2,0.011015797838832
LMO7,TPD52,0.0202915469978978
PLEC,TPD52,0.0056841514218183
SRRM2,TPD52,0.0125693724484668
NACA,TPD52,0.0077331932710874
NCOR2,TPD52,0.0032400557769512
TCOF1,TPD52,0.0048835500642832
KMT2D,TPD52,0.0296640120901742
MDC1,TPD52,0.0052381450697942
PRRC2A,TPD52,0.001015107310515
MAP4,TPD52,0.0257439007351573
LMO7,ERF,0.0152286386218462
TTN,ERF,0.0013811262866416
HUWE1,ERF,0.0002683047681292
PLEKHA6,ERF,0.0010880659503327
AHCTF1,ERF,0.0095239927483241
XIRP2,ERF,0.0006091814639733
SRRM2,ERF,0.0013151886771402
KMT2D,ERF,0.0135816669454792
MDC1,ERF,0.0142018815721545
PRRC2A,ERF,0.0025945906578922
TCOF1,SLC16A1,0.0071378854633206
SRRM2,SLC16A1,0.0043283203386968
IRS2,SLC16A1,0.0183810709011775
ATXN2L,SLC16A1,0.0057986585571794
FARP1,SLC16A1,0.0079980158763252
PLEKHA6,SLC16A1,0.022045718598965
RIF1,SLC16A1,0.0114051492188801
ACTN2,SLC16A1,0.0124952466769402
MYH3,SLC16A1,0.0198939038860941
ABLIM1,KMT2B,0.0029159516455847
BAG3,KMT2B,0.0034414283822473
SASH1,KMT2B,0.0296319288858232
SVIL,KMT2B,0.0100501275070142
SCAF11,KMT2B,0.0060529414148124
PRAG1,KMT2B,0.0152060551894728
TP53BP2,KMT2B,0.011900398019388
EPB41,KMT2B,0.0030764241420213
MICAL3,KMT2B,0.0128612018508968
XIRP1,ADAM22,0.0016187439298617
CLMN,ADAM22,0.0056176051585011
ARPP19,ADAM22,0.0004339177029608
BAG3,ADAM22,0.0017738170510272
ABLIM1,ADAM22,0.0118989366694452
PLEKHO2,ADAM22,0.0006009360032361
PPIG,ADAM22,0.0043646598490111
CEP170B,ADAM22,0.0425098459307368
SPEN,LUZP1,0.0031436125583603
AHNAK2,LUZP1,0.007017255329969
PRRC2A,LUZP1,0.0014378165350127
MAP1S,LUZP1,0.03830067293436
BAG3,LUZP1,0.0086287227464617
MDC1,LUZP1,0.0158049552790907
KMT2D,LUZP1,0.0503317310677845
LARP1,LUZP1,0.005343508249439
BRD8,LUZP1,0.0056632415497765
USP24,LUZP1,0.0084224471960863
LMO7,PARP2,0.0006679979680073
NACA,PARP2,0.0003777705538594
HUWE1,PARP2,0.0092103138168787
PLEKHA6,PARP2,0.0021356782760523
AHNAK2,PARP2,0.0014312008368959
SPEN,PARP2,0.0046006751642223
TCOF1,PARP2,0.0036355551008078
KMT2D,PARP2,0.0144657085642698
MDC1,PARP2,0.0374912272954246
HUWE1,LSM12,0.0043516182491353
AHNAK2,LSM12,0.0027960098461727
MDC1,LSM12,0.0080621978877675
KMT2D,LSM12,0.0366466614035485
GPATCH8,LSM12,0.0027210339742228
ATXN2L,LSM12,0.0006778711961062
CLASP1,LSM12,0.0038401764497966
LARP1,LSM12,0.0078940943563259
PLEC,LSM12,0.0098082464650292
ABLIM1,MACF1,0.0284297691689362
BRD8,MACF1,0.0098383124284104
NCL,MACF1,0.0128796648106511
THRAP3,MACF1,0.004188277290781
SON,MACF1,0.0846722537088436
RANBP3,MACF1,0.0062351256781757
ANKRD17,MACF1,0.0051492067846092
RTN4,MACF1,0.0124290122478118
SERBP1,MACF1,0.0032323397421185
DDX23,PALMD,0.0013776236864408
BAG3,PALMD,0.0010309305747255
ARHGAP30,PALMD,0.0029297282139671
ZNF608,PALMD,0.0026000097335335
LMO7,PALMD,0.0138493445878377
PPIG,PALMD,0.0131300185899173
NCOR1,PALMD,0.0056051319983893
WASHC2A,PALMD,0.0204004939844671
ABLIM1,PALMD,0.0012952638352289
CALD1,PALMD,0.0022263762562021
ACTN2,PALMD,0.0006053125809982
GPATCH8,WRNIP1,0.0083277995895058
KMT2D,WRNIP1,0.0145024911716183
PLEC,WRNIP1,0.012982128176882
SRRM2,WRNIP1,0.0112851760422146
NCOR2,WRNIP1,0.0289488077193172
ATXN2L,WRNIP1,0.0144014372750565
TP53BP1,WRNIP1,0.0317691941161374
TNS2,WRNIP1,0.0138187237716597
EIF4G1,WRNIP1,0.0259291090297305
TCOF1,SUPT5H,0.0042058985761144
MDC1,SUPT5H,0.0183096427937959
PLEC,SUPT5H,0.0102345567907871
SRRM2,SUPT5H,0.0079063407403081
NUMA1,SUPT5H,0.0292311940513781
ATXN2L,SUPT5H,0.0027628009736109
NIPBL,SUPT5H,0.0056460111641954
NHSL3,SUPT5H,0.0073666652885706
RIF1,SUPT5H,0.0209123360774074
PHRF1,SUPT5H,0.0169176769517097
TRIM28,SUPT5H,0.0122755820694732
LMO7,YTHDC2,0.0028919981632739
SPEN,YTHDC2,0.0055575936277266
PRRC2A,YTHDC2,0.0257425181374087
LARP1,YTHDC2,0.0022764600176275
IRS2,YTHDC2,0.0265766740046614
PCBP1,YTHDC2,0.0144236752445732
NUMA1,YTHDC2,0.0018356227007109
SRRM2,YTHDC2,0.0022137867411435
PLEKHA6,YTHDC2,0.042266093819905
PLEC,YTHDC2,0.0104233647135198
MAP4,YTHDC2,0.0073197915641435
NCOR1,PARVA,0.0034478924121808
BAG3,PARVA,0.0365429847561292
ABLIM1,PARVA,0.0153485955458621
MAP1S,PARVA,0.0199776147942664
CALD1,PARVA,0.0094016676990622
TCOF1,PARVA,0.0050939924308576
BRD8,PARVA,0.0231314297219031
SASH1,PARVA,0.0006708667724918
PCBP2,PARVA,0.002274854422385
HUWE1,PRPF31,0.013430679364625
NCOR2,PRPF31,0.0231227632521342
NUMA1,PRPF31,0.0152820873352859
PLEKHA5,PRPF31,0.0039389198606457
TJP1,PRPF31,0.0084415427308569
MAP4,PRPF31,0.0112045418452951
PLEKHA6,PRPF31,0.0319836312392146
NES,PRPF31,0.0055149047964443
HCFC1,PRPF31,0.0076874222037324
WASHC2A,PTGDR2,0.0033096658803995
SEC16A,PTGDR2,0.0019068810747217
WASHC2A,PTGDR2,0.0108394738563867
NUMA1,PTGDR2,0.002542822278593
SCAF11,PTGDR2,0.0158040884555967
PLEC,PTGDR2,0.0076030936275329
CEP170,PTGDR2,0.0039887888148246
CAMSAP1,PTGDR2,0.006315731831645
ARHGAP23,PTGDR2,0.0166958838150044
SRRM2,PTGDR2,0.0118997950109368
SRRM2,SMARCC2,0.0104318662586483
NCOR2,SMARCC2,0.0100396746834925
GPATCH8,SMARCC2,0.0023776389566353
TP53BP1,SMARCC2,0.0478095386519703
EIF4G1,SMARCC2,0.0740119609222173
TRIM28,SMARCC2,0.0043145519658149
AFDN,SMARCC2,0.0083601223372249
HDGFL2,SMARCC2,0.0061867063960228
MARK2,SMARCC2,0.0127822657831953
MAP4K4,SMARCC2,0.0564447431332724
LMO7,SPEG,0.0089363171614654
PRRC2A,SPEG,0.0074218141584322
LRRFIP2,SPEG,0.0138138568891853
AHNAK2,SPEG,0.0071543807191778
PLEC,SPEG,0.0402653383093837
TJP1,SPEG,0.0227630537506971
NCOR2,SPEG,0.00682246476012
MAP4,SPEG,0.0268004235263244
EIF4B,SPEG,0.0043976946097952
LARP1,SPEG,0.0042314036796508
LMO7,TFDP2,0.0023204972505298
AHCTF1,TFDP2,0.0121637605613186
EIF4B,TFDP2,0.0017443436999231
NCOR1,TFDP2,0.0025783380551845
HUWE1,TFDP2,0.0014063738273627
SPEN,TFDP2,0.0120068455262639
AHNAK2,TFDP2,0.0016187405170543
PRRC2C,TFDP2,0.0015538570096858
GPATCH8,TFDP2,0.0029427531663052
BAG3,TFDP2,0.0049646537142009
PLEKHA6,MAF1,0.0075898514376679
NCOR2,MAF1,0.004022561386315
GPATCH8,MAF1,0.0050687623533454
NELFE,MAF1,0.0145736486782715
ATXN2L,MAF1,0.0139543543445203
PRRC2C,MAF1,0.0052310744192211
CLASP1,MAF1,0.0013623186088766
TNS1,MAF1,0.0664529576690554
RASAL2,MAF1,0.0178622618290569
WASHC2A,MAF1,0.0165771186744018
NUMA1,MAF1,0.0049332228162286
TCOF1,EVI2B,0.0029262091853006
NCOR1,EVI2B,0.0251809112971922
NHSL3,EVI2B,0.0012698474829944
AHCTF1,EVI2B,0.0036791982624941
PLEKHA5,EVI2B,0.0006400882097139
FARP1,EVI2B,0.0008487093900522
NIPBL,EVI2B,0.0017299084317915
HUWE1,EVI2B,0.0081401301688244
LMO7,CA3,0.0025887520218979
TEX2,CA3,0.0064319375635023
SRRM2,CA3,0.0050772462925165
RAI14,CA3,0.0112815759622944
KMT2D,CA3,0.0178710843389304
PRRC2A,CA3,0.0142896591880318
TJP1,CA3,0.0742228925661149
TANC2,CA3,0.0129382529560264
SCAF11,CA3,0.0023879984891413
TP53BP1,CA3,0.0069472950600709
SASH1,CA3,0.0116145929541655
HUWE1,SKP2,0.0046375632788048
PLEC,SKP2,0.0014122069867557
CLASP1,SKP2,0.0115904085958593
SRRM2,SKP2,0.0036216666547743
NUP214,SKP2,0.0122271167192535
CUX1,SKP2,0.0104841873541748
NCOR2,SKP2,0.0210553155315701
TJP1,SKP2,0.0019120770957355
KMT2D,SKP2,0.0239421749514909
AHNAK2,PRAG1,0.0106542211798361
SPEN,PRAG1,0.0121558079991382
SRRM2,PRAG1,0.0024594729885125
KMT2D,PRAG1,0.0276349757386796
NCOR2,PRAG1,0.0081604583212517
TJP1,PRAG1,0.0023743448877533
CLASP1,PRAG1,0.0007191151793141
PHLDB1,PRAG1,0.0010501464591907
PLEKHA6,PRAG1,0.0383514531556213
LMO7,ZNF462,0.0036618792103602
SPEN,ZNF462,0.001241790203007
AHNAK2,ZNF462,0.0280836577924444
MAP1S,ZNF462,0.0181747821156511
MDC1,ZNF462,0.0043337604391976
PLEKHA6,ZNF462,0.0070314947969119
BAG3,ZNF462,0.0184196800815946
ABLIM1,ZNF462,0.0079951750616946
ABLIM1,PPFIA3,0.001913827319072
NES,PPFIA3,0.0045004351326057
KMT2D,PPFIA3,0.0382968426570483
CLASP1,PPFIA3,0.0125817377414509
NELFE,PPFIA3,0.0008588581440841
LARP1,PPFIA3,0.008002820301104
NCOR2,PPFIA3,0.030495265971619
ATXN2L,PPFIA3,0.00742289841036
AHNAK2,RAPGEF6,0.0054423469241295
PLEC,RAPGEF6,0.0026492600440852
KMT2D,RAPGEF6,0.0192543109711351
MDC1,RAPGEF6,0.0062434084399704
SRRM2,RAPGEF6,0.0271823094510922
NUMA1,RAPGEF6,0.0495820612322983
FARP1,RAPGEF6,0.0089175734504121
NHSL3,RAPGEF6,0.0045594857127801
AHCTF1,RAPGEF6,0.0094892646098503
PHRF1,RAPGEF6,0.008612517648567
NEB,TRIM16,0.0016683892118143
XIRP1,TRIM16,0.0044328054581418
TTN,TRIM16,0.0006901653754466
ESAM,TRIM16,0.000624690404099
WASHC2A,TRIM16,0.0009891880045299
ABLIM1,TRIM16,0.0148322036952096
PPIG,TRIM16,0.0022255981679101
BRD8,TRIM16,0.015286750486461
LMO7,TRIM16,0.0016418763604341
EIF4B,TRIM16,0.0166420992366377
PLEC,TBC1D10B,0.0067005419530962
RIF1,TBC1D10B,0.0138208671413976
MAP1S,TBC1D10B,0.0479722276475409
TP53BP1,TBC1D10B,0.0161506189694947
PPIG,TBC1D10B,0.0105221137690698
EIF4G1,TBC1D10B,0.0112207976527943
NCL,TBC1D10B,0.0254764529335727
PHIP,TBC1D10B,0.0386079009569651
MED1,TBC1D10B,0.0358636592097919
BRD8,KPNA2,0.0367399664964837
ARPP19,KPNA2,0.0038972876346707
ABLIM1,KPNA2,0.0042193607464494
MAP1S,KPNA2,0.000860055341865
CALD1,KPNA2,0.0070598843488072
SIK3,KPNA2,0.0043779980048964
PLEC,PEAK1,0.020416123273401
KMT2D,PEAK1,0.0304133006447668
PLEKHA6,PEAK1,0.0184335674099886
NCL,PEAK1,0.0085818834201142
NES,PEAK1,0.014443363729263
USP24,PEAK1,0.0100328732933031
TJP1,PEAK1,0.014935186151111
SASH1,PEAK1,0.0159017189096667
MAST4,PEAK1,0.0104207033657255
USP10,PEAK1,0.0037807724320449
NES,PNN,0.0280487472906601
RIF1,PNN,0.0110011988258815
TP53BP1,PNN,0.0320106695479549
EIF4G1,PNN,0.0335006439071378
MED1,PNN,0.0335407718837131
PHACTR4,PNN,0.0278040729057209
MAP4K4,PNN,0.0024507850366099
TNS1,PNN,0.0230790857835421
APC,PNN,0.0133546871155761
NCOR1,CSDE1,0.0061989574297378
HUWE1,CSDE1,0.0261495852808887
TCOF1,CSDE1,0.0096762785882654
PRRC2A,CSDE1,0.0043565553746839
AHNAK2,CSDE1,0.018660348084963
KMT2D,CSDE1,0.011584710687011
SRRM2,CSDE1,0.0012268596619965
PLEC,CSDE1,0.0088310109205096
